Predictions,smiles,drugbank_id
0.0056325826,COC1=C(C=CC(Cl)=C1)[C@@H]1N(CC2(CC2)C2=C1NC1=C2C(F)=CC=C1)C(C)=O,DB14802
0.4179729,[125I],DB14804
0.0056520565,CC(C)C(=O)OC[C@@]1(CCl)O[C@H]([C@H](F)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O,DB14808
0.3560922,COC[C@H](C)OC1=CC(=CC(OC2=NC=C(N=C2)C(=O)N2CCC2)=C1)C(=O)NC1=NC=C(C)N=C1,DB14810
0.56502324,CO[C@H]1CC[C@@]2(CC3=CC=C(C=C3[C@@]22N=C(C)C(N)=N2)C2=CC(=CN=C2)C#CC)CC1,DB14814
0.0031612045,[O-][N+](=O)C1=C2SC(=NC(=O)C2=CC(=C1)C(F)(F)F)N1CCN(CC2CCCCC2)CC1,DB14821
0.0044922275,CC1=NC(C(=O)N2CCCC[C@H]2CNC(=O)C2=CC=CC3=C2C=CO3)=C(S1)C1=CC=C(F)C=C1,DB14822
0.011602829,CN1CC2=NN=C([C@H]3CC[C@@H](CC3)OC3=NC=CC=C3)N2C2=CC=C(Cl)C=C2C1,DB14823
0.02556667,CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O,DB14826
0.8544787,OC(C[18F])CN1C=CN=C1[N+]([O-])=O,DB14830
0.007884891,O=C(CN1CCOCC1)NC1=CC=C(OC2CCN(CC2)C2CCC2)C=C1,DB14835
0.2241965,C1[C@@H]2CNC[C@]12C1=CC=C2C=CC=CC2=C1,DB14841
0.0047861533,CC1=CC=CC=C1CN1C2=NCCN2C2=C(CN(CC3=CC=CC=C3)CC2)C1=O,DB14844
0.033688866,O=C(NC1=NN2C(C=CC=C2C2=CC=C(CN3CCS(=O)(=O)CC3)C=C2)=N1)C1CC1,DB14845
0.96151114,NC1=NC=C(C2=NC(=NC(=N2)N2CCOCC2)N2CCOCC2)C(=C1)C(F)(F)F,DB14846
0.91691434,OC1=C(O)C(=CC(=C1)C(=O)CC1=CC=CC=C1)[N+]([O-])=O,DB14849
0.015447765,FC1=CC(=CC(F)=C1)C(=O)N[C@@H]1C2CCN(CC2)[C@H]1CC1=CN=CC=C1,DB14854
0.0631358,NCC1=CC=CC=C1O,DB14855
0.022124056,CC1=NC2=C(C(N)=CC=C2)C(=O)N1C1CCC(=O)NC1=O,DB14857
0.03415375,CCOC1=C(C=C(Cl)C(F)=C1[C@@H]1CNC(=O)C1)[C@H](C)N1N=C(C)C2=C1N=CN=C2N,DB14867
0.3757354,COC(=O)C1=CC=C(OC(=O)CCCCCCC(=O)NO)C=C1,DB14869
0.008718428,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,DB14872
0.007149962,CCCSC1=C(C=CC(=N1)N1CCC[C@@H](CC(O)=O)C1)C(=O)NC1CCCCC1,DB14875
0.18455513,CCC1=CC(=CC=C1N1N=C(C(C)C)C2=C1N=CC=C2N1C=NC(=C1)C1=CN(C)N=C1)C(N)=O,DB14876
0.008673201,CN1C[C@@H](C2=CC3=C(C=CC=C3)C=C2)C2=CC=C(C=C2C1)C1=NN=C(N)C=C1,DB14878
0.00852795,COC1=C(CNCC[C@]2(CCOC3(CCCC3)C2)C2=NC=CC=C2)SC=C1,DB14881
0.9159917,COC1=CC=CC2=C1C1=C(N2)C2=C(CCC2)C2=C1C(=O)N(CN1CCN(C)CC1)C2=O,DB14882
0.9816025,CN1N=CC(C2=C3N(N=CN=C3N3CCC3)C(C)=N2)=C1C1=NC=C(C=C1)C(F)(F)F,DB14885
0.90570706,NC1=NC=NC2=C1C(=O)N(CCO2)C1=CC=C(C=C1)[C@H]1CC[C@H](CC(O)=O)CC1,DB14887
0.0076724063,CC(C)C1=C(N(CC2CC2)C(=O)NC1=O)C(=O)C1=CC(C)=CC(C)=C1,DB14888
0.0128773,[H][C@@]1(CC[C@@H](CC2=CC=C(NC(=O)[C@@H]3CCC4=NC=CC(=O)N34)C=C2)N1)[C@H](O)C1=CC=CC=C1,DB14895
0.3184444,C[C@@H]1CCC2=C(C=C(F)C=N2)[C@H]2CCCN2C2=NC3=C(C=NN3C=C2)C(=O)N1,DB14896
0.007110308,COC(=O)C1=C2CN(CCN2C(=N1)C(F)(F)F)C(=O)C[C@H](N)CC1=CC(F)=C(F)C=C1F,DB14898
0.17212966,CN1C(=O)NC(=O)C(C)=C1C1=C(C)C=C(OC2=NC=CC=C2C(F)(F)F)C=C1,DB14899
0.016859276,COC1=C(OC)C=C2CN(CCCCNC(=O)C3=C(OCC[18F])C=CC(C)=C3)CCC2=C1,DB14900
0.79584986,[11CH3]OC1=CC=C(C=C1)C1=C(C#N)C(=NN1C1=CC=C(Cl)C=C1Cl)C(=O)NN1CCCCC1,DB14902
0.339938,OC[C@@H](O)CNC(=O)C1=C(NC2=C(F)C=C(I)C=C2)C=NC=C1,DB14904
0.11123336,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2[18F])C(=O)NC1=O,DB14913
0.99540085,[18F]C1=CC=C(C=N1)C1=CC=C2C(NC3=C2C=NC=C3)=C1,DB14914
0.034116298,CC(C)N1C=NN=C1C1=CC=CC(NC(=O)C2=CC(N3C=NC(=C3)C3CC3)=C(C)C=C2F)=N1,DB14916
0.9197952,C[C@@H]1COCCN1C1=NC(=NC(=C1)C1(CC1)[S@](C)(=N)=O)C1=CN=CC2=C1C=CN2,DB14917
0.02145626,CC1(C)CC(CC(C)(C)N1)OC1=NN=C(C=C1)C1=C(O)C=C(C=C1)C1=CNN=C1,DB14918
0.006091748,CC(C)N1C(=O)NC(N[C@@H](C)C2=CC=CC=C2)=CC1=O,DB14921
0.94702625,C[C@H]1CC[C@H](CN1C(=O)C=C)NC1=NC=NC2=C1C=CN2,DB14924
0.24354088,CC1=CN([C@H]2C[C@H]([18F])[C@@H](CO)O2)C(=O)NC1=O,DB14930
0.12276425,NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,DB14933
0.014100694,CC1=C([C@@H](OC2=CC=C(O)C=C12)C1=CC=C(OCCN2CC(CF)C2)C=C1)C1=CC(O)=CC=C1,DB14934
0.11398648,NC1=NC2=CC(=CC=C2O1)C1=CN2C(C=C1)=NC=C2C(=O)N1CCOCC1,DB14935
0.019325905,CC(OC(C)=O)OC(=O)C(C)C1=CC(F)=C(C=C1)C1=CC=CC=C1,DB14938
0.011957617,C[C@@H]1NC(=O)[C@H](CC(O)=O)NC1=O,DB14940
0.0038382972,CC(C)[C@@H](NC(=O)NCC(C)(C)O)C(=O)N1CC[C@](O)(C2=CC=C(Cl)C=C2)C(C)(C)C1,DB14941
0.044553943,C[C@@H]1C[C@H](N)C[C@@H](C1)C1=C(NC(=O)C2=NC(=C(F)C=C2)C2=C(F)C=CC=C2F)C=NC=C1,DB14943
0.003926061,COC1=C(OCCC[18F])C=C2CCN3C[C@@H](CC(C)C)[C@H](O)C[C@@H]3C2=C1,DB14945
0.10308254,CC1=NC(C)=C(N=C1C1=CC=C(C=C1)[C@H]1CC[C@H](CC(O)=O)CC1)C(N)=O,DB14949
0.13033284,CC1=CC(C)=NC(=N1)N1C[C@@H]2CN(C[C@@H]2C1)C(=O)C1=C(F)C=CC=C1N1N=CC=N1,DB14961
0.0051205675,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)C1=CSC(=N1)C1=CC=C(F)C=C1,DB14966
0.9883187,OC1=CC=C(C=C1)N(C(=O)C1=CC=C(O)C(F)=C1)C1=CC=C(F)C=C1,DB14969
0.19079186,CC1=C(C(C)=NO1)C1=CC(=C2N=C(NC2=C1)C1CC1)C(O)(C1=CC=CC=N1)C1=NC=CC=C1,DB14970
0.074996464,CCOC(=O)C1=C2CN(C)C(=O)C3=C(I)C=CC=C3N2C=N1,DB14971
0.9957287,COP(N)(=O)SC,DB14972
0.6043618,CCCS(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1,DB14973
0.5418623,OC(=O)[C@H]1C2CCC(CC2)[C@@H]1NC1=NC(=NC=C1F)C1=CNC2=NC=C(F)C=C12,DB14974
0.65863055,CC(C)N1N=CC=C1C1=C(COC2=CC=CC(O)=C2C=O)C=CC=N1,DB14975
0.0067414735,COCC1=NN2C(CN3C[C@@H](CC(F)(F)Cl)CC3=O)=C(N=C2S1)C(F)(F)F,DB14977
0.005266158,CN(CC1=CC=C(\\C=C\\C(=O)NO)C=C1)CC12CC3CC(CC(C3)C1)C2,DB14979
0.010805368,C[C@@H](NC1=CC=CC=C1C(O)=O)C1=CC(C)=CN2C(=O)C=C(N=C12)N1CCOCC1,DB14980
0.98378354,NC1=NC=CC=C1C1=NC2=CC=C(N=C2N1C1=CC=C(C=C1)C1(N)CCC1)C1=CC=CC=C1,DB14982
0.13820428,CC1=CC=C(O1)S(=O)(=O)NO,DB14983
0.3619053,OC(=O)CNC(=O)C1=C(O)C=C(CCC2=CC=CC=C2)N2N=CN=C12,DB14985
0.007741041,CCOC1=CC=CC=C1C(=O)NCC1=COC(=N1)C1=CC=C(OC(F)F)C(OC(C)C)=C1,DB14987
0.033992965,CC(C)(C)[C@@H](CO)NC(=O)C1=NN(C2=C1C[C@@H]1C[C@H]21)C1=C[N+]([O-])=CC=N1,DB14998
0.3124521,CN1C=C(NC2=NC=CC(=N2)N2C[C@@H]3CC[C@H](C2)N3C(=O)[C@@H]2CC2(F)F)C=N1,DB15003
0.2421821,CN(C)C(=O)C1=NC=C(OC2=CC(=CC3=C2C=C(C)O3)C(=O)NC2=NC=C(C)N=C2)C=N1,DB15009
0.040217977,O=C(N1CCCCC1)C1=CC2=NON=C2C=C1,DB15012
0.6692965,[103Pd],DB15016
0.067426346,CC(O)C1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,DB15021
0.00778777,CC1(C)OC2=CC(NS(C)(=O)=O)=CC=C2N(C2=CC=C(F)C=C2)C1=O,DB15024
0.024701016,CN[C@@H]1CCN(C1)C1=CC(NCC2CC2)=NC(N)=N1,DB15027
0.37640965,COC1=CC=C(CNC(=O)C2=CC(=CN=C2C2=NC=CC=C2)C2=CN=CC(Cl)=C2)N=C1OC,DB15028
0.0051064976,C[C@@H](NC1=CC(F)=CC(F)=C1)C1=CC(=CC2=C1OC(=CC2=O)N1CCOCC1)C(=O)N(C)C,DB15029
0.07709317,COC1=CC(C(=O)N2CCC[C@@]2(C)C2=NC3=C(N2)C=CC(Cl)=C3C)=C(C=C1)N1N=CC=N1,DB15031
0.99540085,FC1=CC=C(C=N1)C1=CC=C2C(NC3=C2C=NC=C3)=C1,DB15033
0.014301542,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,DB15035
0.009657963,C(OC1CCNCC1)C1=CC=C2C=CC=CC2=C1,DB15038
0.0066238805,N[C@@H](C[C@H](CCC[18F])C(O)=O)C(O)=O,DB15041
0.022638584,CC#C[C@@H](CC(O)=O)C1=CC=C(OCC2=CC=C(CN3CCC4(CC3)C=CC3=C4C=CC=C3)C=C2)C=C1,DB15046
0.97879684,NS(=O)(=O)C1=CN=CC(=C1)C1=NC(NCC2=NC=CC=C2)=C2C(C=CC=C2C2=CC=CC=C2)=N1,DB15047
0.015904533,CCC1=CC=C(C=C1CC1=CC2=C(OCCO2)C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,DB15048
0.006199556,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,DB15049
0.42483938,NC1=NC2=C(N=C(C=N2)[C@H](O)[C@H](O)CO)C(=O)N1,DB15050
0.89046407,O=C1N(CCN2[Se]C3=C(C=CC=C3)C2=O)[Se]C2=C1C=CC=C2,DB15051
0.9836534,C[C@@]1(O)C[C@@](N)(C1)C1=CC=C(C=C1)C1=C(N2COC3=CC=NC=C3C2=N1)C1=CC=CC=C1,DB15054
0.0049842913,FC1=CC=CC=C1NS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCN2CCC[C@@H]2C1,DB15055
0.011840215,CNC1=C(F)C=C(C=C1)C1=NC2=C(S1)C=C(O)C=C2,DB15058
0.9299171,[H]C(=O)[C@H](O)[C@H](O)[C@H](O)CO,DB15073
0.031710636,COCC1=C(CN2CCNC(=O)C2)N2N=CN=C(N)C2=C1C1=CC2=C(S1)C(OC)=CC(C)=C2,DB15078
0.003654738,CN(CC(=O)NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2)C(=O)CNC(=O)CN,DB15079
0.06353553,CN1C(=O)OC2=CC(=CC=C12)N1C=C(C(O)=O)C(=O)N([C@@H]2CCC3=C(C=CC=C23)C(F)(F)F)C1=O,DB15085
0.7370934,CCCCCCCCOC(=O)C(=C)C#N,DB15086
0.61453795,OC[C@@H](O)[C@@H](O)[C@@H](O)C(=O)CO,DB15087
0.037430096,CC[C@@H]1CN(C[C@@H]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F,DB15091
0.0042593507,CC(C)(CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=CC=CC=C12)C(O)=O,DB15092
0.0076799616,COCC[C@H]1C[C@H]2CN3CCC4=C(NC5=C4C=CC=C5)[C@](C2)([C@H]13)C(=O)OC,DB15096
0.21902917,COC1=C(C=C(OC2=CN=C(N)N=C2N)C(=C1)C(C)C)S(N)(=O)=O,DB15097
0.42383653,CC1=NC=C(N1CC(O)CN1CCOCC1)[N+]([O-])=O,DB15098
0.009911026,OC(=O)[C@H]1C\\C(=C2\\CCN(C2=O)C2=CC=CC=C2)C2=CC=C(Cl)C=C2N1,DB15099
0.9945391,CCN1C(=O)N(CC2=CN=C3NC(CN4CCOCC4)=CC3=C12)C1=C(F)C(OC)=CC(OC)=C1F,DB15102
0.006039854,C[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)C1=NC(NC(=O)C2=NC=C(OC(F)F)C=C2)=CS1,DB15105
0.9880041,CN(C)CCNS(=O)(=O)CC1=CC(NC2=NC(OC3=CC4=C(NC(C)=C4)C=C3)=CC=N2)=CC=C1,DB15106
0.7960369,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](F)C=O,DB15107
0.011031103,CCC1=C(C(=O)O[C@H]2C(C)=C[C@@]34[C@H](C)C[C@@H]5[C@H]([C@H](C=C(CO)[C@@H](O)[C@]23O)C4=O)C5(C)C)C(CC)=NO1,DB15109
0.9722392,C[11C](O)=O,DB15111
0.00921431,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,DB15114
0.008478623,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=C(F)C(F)=CC(F)=C1F,DB15117
0.049716882,O=C1CCCN1C1=CC=C(OC2=CC3=C(CCN(CC3)C3CCC3)C=C2)N=C1,DB15120
0.008857103,OC(=O)CC1=NN(CC2=NC3=C(S2)C=CC(=C3)C(F)(F)F)C(=O)C2=C1N=CC=N2,DB15121
0.7292276,[2H]C([2H])([2H])[C@H](O)C([2H])([2H])CCCN1C(=O)N(C)C2=C(N(C)C=N2)C1=O,DB15122
0.009489388,CC(C)C[C@H](N1CC(OC2=C(Cl)C=CC=C2)=CC1=O)C(=O)NC1=NN(C[C@@H](O)CO)C=C1,DB15123
0.032716755,CC(C)COC1=NC=C(C=C1Cl)N1N=C(C)C2=C1C=CC(=C2)C(=O)NS(C)(=O)=O,DB15124
0.004546209,CCCN[C@@H]1CCC2=C(C1)SC(N)=N2,DB15130
0.5508699,CN1CCC(COC2=CN=C(N=C2)C2=CC(CN3N=C(C=CC3=O)C3=CC(=CC=C3)C#N)=CC=C2)CC1,DB15133
0.15992767,O[C@H]1[C@H](O)[C@H](O[C@@H]1C[18F])N1C=CN=C1[N+]([O-])=O,DB15134
0.3454699,C[C@@H]1CC2=C(NC3=C2C=CC=C3)[C@H](N1CC(C)(C)F)C1=C(F)C=C(\\C=C\\C(O)=O)C=C1F,DB15138
0.06258424,CC[C@H]1[C@@H](COC2=C3C=C(OC)C(=CC3=CC=N2)C(N)=O)NC(=O)[C@H]1F,DB15143
0.0078039877,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC=C(F)C=C1)N2C\\C=C\\[123I],DB15144
0.1300269,CC1=CC2=C(NCC3(N)COC3)N=C(N=C2C=C1)N1CCS(=O)(=O)C2=CC=CC=C2C1,DB15145
0.26172256,CN1C(CCCCCCC(=O)NO)=NC2=CC(=CC=C12)N(CCCl)CCCl,DB15147
0.673163,COC1=CC(=CC(OC)=C1)C#CC1=NN([C@H]2CCN(C2)C(=O)C=C)C2=C1C(N)=NC=N2,DB15149
0.0058316058,CC(C)C(=O)OC[C@]1(O[C@H]([C@@H](C)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O)N=[N+]=[N-],DB15152
0.005176684,COC1=C(\\C=C\\C2=CC=C(NS(C)(=O)=O)C=C2)C=C(C=C1C(C)(C)C)N1C=CC(=O)NC1=O,DB15156
0.13467863,CN1CC[C@H]([C@@H]1CO)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(C=C1Cl)C(F)(F)F,DB15157
0.012973573,[11CH3]NC1=CC=C(C=C1)C1=NC2=C(S1)C=C(O)C=C2,DB15161
0.006091863,COC1=C(OC)C(=CC(CCCF)=C1)C(=O)NC[C@@H]1CCCN1CC=C,DB15167
0.9895914,NC1=NC=NC(NCC2CCN(CC2)C(=O)C=C)=C1C1=CC=C(OC2=CC=CC=C2)C=C1,DB15170
0.021238187,FC1(F)OC2=CC=C(CN3CCN(CC3)C(=O)NC3=C(Cl)C=CN=C3)C=C2O1,DB15173
0.992201,NC1=C(C=CC=[N+]1COP(O)([O-])=O)C1=CC(CC2=CC=C(COC3=NC=CC=C3)C=C2)=NO1,DB15183
0.9826126,CC1(C)OCCN2C1=NC1=C(N=C(N=C21)C1=CN=C(N)N=C1)N1CCOCC1,DB15186
0.68399936,CC(C)N1C[C@@H]2C[C@H]1CN2C1=CC=C(NC2=NC=C(N3N=CN=C23)C2=COC(=C2)C(N)=O)C=C1,DB15190
0.26298666,COC1=CC(F)=CC=C1C1=C(C)SC2=CN=C(NC3=CN(N=C3)C3CCNCC3)N=C12,DB15191
0.004330418,CN1C[C@H]2CCN([C@H]2C1)C1=CC=C(C=C1)C1=CC=C(C=C1)N1N=CC=CC1=O,DB15192
0.011471738,FC1=C(NC(=O)N[C@H]2N=C(C3=CC=CC=C3)C3=C(NC2=O)C=CC=C3)C=CC=C1,DB15197
0.9714788,OC(=O)C[18F],DB15202
0.009740772,NS(=O)(=O)NC[C@H]1COC2=C(O1)C=CC(Cl)=C2,DB15203
0.97334176,CC1=C(N(CCO)C=C1C(=O)NC1=CC=C(C=C1)S(C)(=O)=O)C1=C(C=CC=C1)C(F)(F)F,DB15207
0.003698946,CNC(=O)[C@H](CN1CCC2(CC1)OCCC1=C2SC(F)=C1)CC1=CC=CC=C1F,DB15208
0.011941543,CCS(=O)(=O)CCCC12CCC(CC1)(CC2)C1=NN=C(N1C)C1=CC=CC=C1C(F)(F)F,DB15209
0.9777154,CC1=C2N(C(=O)C(NC3=CC(N)=NC=N3)=C1)C1(CCCCC1)NC2=O,DB15219
0.01457779,CNC1CN(C1)C1=CC(N)=NC(CC(C)C)=N1,DB15220
0.10778299,C[C@@H]1CNS(=O)(=O)N(C1)C1=CC2=CC=NC(C#N)=C2C=C1,DB15221
0.99312323,CC#CC(=O)N1CC[C@H](C1)N1C(=O)N(C2=C(N)N=CN=C12)C1=CC=C(OC2=CC=CC=C2)C=C1,DB15227
0.0075374255,C[C@H]1CN(CCN1C(=O)C1=CC=CN=C1C)S(=O)(=O)C1=CC=C(C=C1)C(F)(F)F,DB15229
0.99127734,CN1C=C(C=N1)C1=CN2N=CN=C(N3CCN(CC3)C3=NC=C(C=N3)[C@@](C)(N)C3=CC=C(F)C=C3)C2=C1,DB15233
0.0075063733,CN(C1CCCCC1)C(=S)NN=C(C1=CC=CC=N1)C1=NC=CC=C1,DB15235
0.7782366,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O,DB15236
0.3449694,N[C@]1(C[C@H](F)C1)C(O)=O,DB15237
0.005208802,C[C@@H](O)C1=NN=C(O1)[C@H]1C[C@@H](C1)NC(=O)C1=CC(=NO1)C1=CC=CC=C1,DB15239
0.008295352,C[N@+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1CC1=C3C(O)=C(C=C1)C(N)=O,DB15241
0.9921199,CN1C(C)=CC(=C1C(=O)C(=O)NC1=CC=C(C=C1)N1CCN(CC1)C1=NC=C(F)C=N1)C1=CC=CC=C1,DB15245
0.9231194,CN(C)C(=O)N1CC[C@@H](C1)NC(=O)C1=C(C)NC(\\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,DB15247
0.03758937,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC1=C(C=C(Cl)C=C1)C(=O)C1=CC=[N+]([O-])C=C1,DB15250
0.9813401,CNS(=O)(=O)NC1=C(F)C(CC2=C(C)C3=C(OC2=O)C=C(OC2=NC=CC=N2)C=C3)=CC=N1,DB15254
0.5600515,NC(=O)C1=CN(C=C1)C1=CN=C(NC[C@@]2(C[C@H](F)C2)C2=NC=CC=C2F)N=C1,DB15256
0.0073132766,CN1C(=O)N(C(=O)C=C1C(F)(F)F)C1=CC=C(Cl)C(=C1)C(=O)OC(C)(C)C(=O)OCC=C,DB15261
0.0073411027,CCC[C@@H](C)C[C@H](CN)CC(O)=O,DB15264
0.93077666,CC(C)N1CCC(CC1)N1CCCN(CC1)C1=CC=CC(=N1)C(=O)NC1=CC=NC=C1,DB15265
0.98900807,CN(CC1=C(C)C2=CC=CC=C2O1)C(=O)\\C=C\\C1=CN=C2N(COP(O)(O)=O)C(=O)CCC2=C1,DB15268
0.023601618,C[C@H](NC1=CC=C2C3=NC(=CN3CCOC2=C1)N1[C@@H](COC1=O)C(F)F)C(N)=O,DB15275
0.018553024,CC(C)(C)C1=CC=C(OC2=CC=C(N)C=N2)C=C1,DB15279
0.73785865,CN1N=CC=C1NC1=NC=CC(=N1)C1=CC(=O)N(C=C1)[C@H](CO)C1=CC(F)=C(Cl)C=C1,DB15281
0.0043992964,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C[C@H]1O[C@H](O[C@@]21C(=O)C[18F])C1=CC=CO1,DB15282
0.017504998,[H][C@]12SC(S[C@H]3CC[S@@+]([O-])C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,DB15284
0.002634513,C[C@H](N)C(=O)N1C[C@H](CCCB(O)O)[C@@](N)(C1)C(O)=O,DB15286
0.0046415133,NCCC1=CNC(=S)N1[C@H]1COC2=C(C1)C=C(F)C=C2F,DB15288
0.010560629,CC(=C)[C@H]1CCC(CO)=CC1,DB15289
0.014754744,O\\N=C1/C=C(OC2=C1C=C(CCCN1CCOCC1)C=C2)C1=CC2=C(C=CS2)C=N1,DB15292
0.6770468,C\\C(\\C=C1/SC(=S)N(CC(O)=O)C1=O)=C/C1=CC=CC=C1,DB15293
0.8961201,C(CN1CCCC1)OC1=C2COC\\C=C\\COCC3=CC=C(O3)C3=CC=NC(NC(C=C1)=C2)=N3,DB15294
0.89155424,CC[C@H](NC1=C2N=CNC2=NC=N1)C1=C(C(=O)C2=CC=CC=C2O1)C1=CC=CC(F)=C1,DB15295
0.39188212,N[C@H](CC1=CC=C(OC[18F])C=C1)C(O)=O,DB15296
0.2258202,[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2CC)[C@@H](O)C1=CC=NC2=CC=C(OC)C=C12,DB15300
0.8349779,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](F)C=O,DB15302
0.027346179,CC1=CN2N=C(C=C(C)C2=N1)C1=CC(=O)N2C=C(C=CC2=N1)N1CCNC2(CC2)C1,DB15305
0.028799236,C[C@]1(C=CSC(N)=N1)C1=CC(NC(=O)C2=NC=C(C=C2)C#N)=CC=C1F,DB15307
0.9791692,N1C2=CC(=CC=C2N=C1C1=CC=NC=C1)C1=CC2=C(C=C1)N=C(N2)C1=CC=NC=C1,DB15308
0.3326814,[O-]SC#N,DB15309
0.67501634,CC1=NC(=CC=C1)C1=C(N=C(CNC2=C(F)C=CC=C2)N1)C1=CN2N=CN=C2C=C1,DB15310
0.9637415,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F,DB15316
0.10453022,CN1CC[C@@]2(C)[C@@H]1N(C)C1=CC=C(OC(=O)NC3=CC=CC=C3)C=C21,DB15317
0.6692965,[Nd],DB15318
0.0058653527,ONC(=O)CCCCCCC(=O)NC1=CC=C(CN[C@H](C(=O)OC2CCCC2)C2=CC=CC=C2)C=C1,DB15321
0.0054100933,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=CC(F)=CC=C2C#N)C1=O,DB15323
0.02097432,[11CH3]OCC1=CC=CN=C1N1CCN(C[C@H]2COC3=CC=CC=C3O2)CC1,DB15324
0.30924055,CS(=O)(=O)C1=CC=CC=C1S(=O)(=O)NO,DB15326
0.99424744,CN1CCN(CC1)C1=C(F)C=C(NC2=NC(OC3=CC=CC(NC(=O)C=C)=C3)=C3C=CNC3=N2)C=C1,DB15327
0.032454796,C[C@H](NC(=O)CN1C=NC2=C1C(F)=C(F)C=C2)C1=CC=C(C=C1)C(C)(C)C,DB15333
0.94601935,COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,DB15334
0.9460187,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,DB15335
0.0073433477,C[C@@H]1CCCN1C(=O)[C@H](CC1=CSC=N1)NC(=O)[C@H]1NC(=O)O[C@H]1C,DB15338
0.21162081,CNC(C)C(=O)C1=CC=CC=C1,DB15339
0.9120868,CC(C)(O)CC(O)=O,DB15344
0.0049355566,FC1=C2[C@H](CN3CCC(CC3)NCC3=NN=C4OCCOC4=C3)CN3C2=C(C=C1)C=CC3=O,DB15345
0.005120835,O=C1N=C(OC[C@@H]2COCCO2)C=C2N1CCC1=CC(=CC=C21)C#CC1CC1,DB15346
0.08545463,CC#CC(=O)N[C@H]1CCCN(C1)C1=C2C(C)=C(C)NC2=C(C=C1F)C(N)=O,DB15347
0.005675002,FC1=CC(F)=C(OCC2=CC=CC=C2C2CCNCC2)C(F)=C1,DB15348
0.004704774,NCCONC(=O)[C@@H]1CC[C@@H]2C[N@]1C(=O)N2OS(O)(=O)=O,DB15353
0.021772278,CCCCCCOC1=NSN=C1C1=CCCN(C)C1,DB15357
0.24392162,C[C@H]1N(CCC2=C1N=NN2C1=NC=C(F)C=N1)C(=O)C1=C(Cl)C(=CC=C1)C(F)(F)F,DB15358
0.0051284684,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CC=C2)CC1)C(=O)O[11CH3],DB15360
0.6692965,[201Tl],DB15361
0.6692965,[60Co],DB15374
0.02942465,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OC1=CC=C(C=C1)C(N)=S,DB15377
0.13258493,CCN(CC)C(=O)[C@H]1CCCC2=C1C1=C(OC)C=CC=C1N2CC[18F],DB15380
0.046615697,OC(=O)C1=CC=C(CN2C[C@@H]3C[C@H]2CN3CC2=CC=C(OC3=CC=C(C=C3)C3=NC=CO3)C=C2)C=C1,DB15385
